"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","time_estern","uvi","mepaqi","pm1","time_estern"
"88","Fir St, Darrington, Washington",13,109,"48.2468","-121.6031","http://aqicn.org/city/usa/washington/darrington/fir-st/","pm25","2017-03-24 09:00:00","-07:00",4.9,100,1009,NA,NA,NA,13,NA,NA,1,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"89","W Main St, Dayton, Washington",41,110,"-117.985","46.318","http://aqicn.org/city/usa/washington/dayton/w-main-st/","pm25","2017-03-24 09:00:00","-07:00",8.15,93,1012,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"90","Ruby St, Ellensburg, Washington",30,111,"46.99364","-120.545","http://aqicn.org/city/usa/washington/ellensburg/ruby-st/","pm25","2017-03-24 09:00:00","-07:00",4.10333333333333,86,1010,1.05,NA,NA,30,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"91","Harrah N Harrah Rd, Washington",21,112,"46.4085229","-120.5441734","http://aqicn.org/city/usa/washington/harrah-n-harrah-rd/","pm10",NA,"2016-12-05 17:00:00",4,81,969,21,NA,NA,17,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"92","Metaline, Kennewick, Washington",33,113,"46.21835","-119.20152","http://aqicn.org/city/usa/washington/kennewick/metaline/","pm25","2017-03-24 09:00:00","-07:00",6.8,93,1012,10,NA,NA,33,NA,NA,1.3,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"93","Central and James, Kent, Washington",18,114,"47.38614","-122.23195","http://aqicn.org/city/usa/washington/kent/central-and-james/","pm25","2017-03-24 09:00:00","-07:00",8.45,87,1009,NA,NA,20.4,18,3.2,7.3,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"94","College St, Lacey, Washington",4,115,"-122.82161","47.02938","http://aqicn.org/city/usa/washington/lacey/college-st/","pm25","2017-03-24 09:00:00","-07:00",7.98,87,1008,NA,NA,NA,4,NA,NA,1.7,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"95","Hill St, LaCrosse, Washington",11,116,"46.8153","-117.8739","http://aqicn.org/city/usa/washington/lacrosse/hill-st/","pm25","2017-03-24 09:00:00","-07:00",6.82,100,960.25,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"96","Evans St, Leavenworth, Washington",4,118,"-120.6647","47.59886","http://aqicn.org/city/usa/washington/leavenworth/evans-st/","pm25","2017-03-24 09:00:00","-07:00",2.31,100,1011,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"97","30th Ave, Longview, Washington",11,120,"-122.961944","46.139443","http://aqicn.org/city/usa/washington/longview/30th-ave/","pm25","2017-03-24 09:00:00","-07:00",8.37,87,1011,7,NA,NA,11,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"98","212 (ULT), Lynnwood, Washington",11,121,"47.8064","-122.3167","http://aqicn.org/city/usa/washington/lynnwood/212-ult/","pm25","2017-03-24 09:00:00","-07:00",7.98,100,1009,NA,NA,35.2,11,2.4,8.8,0.7,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"99"," Azure Way, Maple Falls , Washington",9,122,"48.9477","-122.1471","http://aqicn.org/city/usa/washington/maple-falls/azure-way/","pm10","2017-03-24 08:00:00","-07:00",7.82,81,1006,9,0.1,7.7,15,0.1,6.8,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"100","7th Ave, Marysville, Washington",12,123,"48.054315","-122.171529","http://aqicn.org/city/usa/washington/marysville/7th-ave/","pm25","2017-03-24 09:00:00","-07:00",8.3,100,1009,NA,NA,NA,12,2.4,24.8,2.4,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"101","Pepiot Way, Mesa, Washington",18,124,"46.5754","-119.0021","http://aqicn.org/city/usa/washington/mesa/pepiot-way/","pm25","2017-03-24 09:00:00","-07:00",6.15,87,1011,10,NA,NA,18,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"102","Balsam St, Moses Lake, Washington",17,125,"47.1303","-119.2737","http://aqicn.org/city/usa/washington/moses-lake/balsam-st/","pm25","2017-03-24 09:00:00","-07:00",6.15,87,1011,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"103","S Second St, Mt Vernon, Washington",3,126,"-122.3376","48.4102","http://aqicn.org/city/usa/washington/mt-vernon/s-second-st/","pm25","2017-03-24 09:00:00","-07:00",7.98,100,1009,NA,NA,NA,3,NA,24.8,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"104","Makah Tribe, Neah Bay 2, Washington",8,127,"48.366058","-124.610045","http://aqicn.org/city/usa/washington/neah-bay-2/makah-tribe/","pm25","2017-03-24 08:00:00","-07:00",7.15,87,1007,NA,1.5,NA,8,1.4,32.8,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"105","North Bend Way, North Bend, Washington",20,128,"47.49022","-121.77278","http://aqicn.org/city/usa/washington/north-bend/north-bend-way/","o3","2017-03-24 07:00:00","-07:00",6.8,100,1009,NA,NA,11.2,4,3.5,20,4,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"106","SW 6th, Oak Harbor, Washington",24,129,"48.2944","-122.66","http://aqicn.org/city/usa/washington/oak-harbor/sw-6th/","o3","2017-03-24 08:00:00","-07:00",8.32,81,1006,NA,NA,NA,7,NA,24.1,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"107","Colville Tribe, Omak, Washington",21,131,"48.39999","-119.51896","http://aqicn.org/city/usa/washington/omak/colville-tribe/","pm25","2017-03-24 09:00:00","-07:00",3.8,93,1012,NA,NA,NA,21,NA,NA,0.3,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"108","San Juan Ave, Port Townsend, Washington",24,133,"48.12919","-122.77897","http://aqicn.org/city/usa/washington/port-townsend/san-juan-ave/","o3","2017-03-24 08:00:00","-07:00",8.32,81,1006,NA,NA,NA,14,NA,24.1,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"109","Dexter SE, Pullman, Washington",8,134,"-117.18014","46.7244","http://aqicn.org/city/usa/washington/pullman/dexter-se/","pm25","2017-03-24 09:00:00","-07:00",6.42,70,1012.5,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"110","128th St, Puyallup, Washington",7,135,"47.1401","-122.3004","http://aqicn.org/city/usa/washington/puyallup/128th-st/","o3","2017-03-24 08:00:00","-07:00",8.8,87,1009,NA,NA,NA,1,NA,7.3,2.6,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"111","Puyallup Tribe, Puyallup, Washington",11,136,"47.2372495","-122.409946","http://aqicn.org/city/usa/washington/puyallup/puyallup-tribe/","o3",NA,"2016-12-05 17:00:00",3,93,1016,NA,NA,NA,10,3,11,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"112","Alder St, Ritzville, Washington",8,138,"47.128","-118.3819","http://aqicn.org/city/usa/washington/ritzville/alder-st/","pm25","2017-03-24 08:00:00","-07:00",4.94,97,960.25,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"113","Josephine St, Rosalia, Washington",10,139,"47.23136","-117.36856","http://aqicn.org/city/usa/washington/rosalia/josephine-st/","pm25","2017-03-24 09:00:00","-07:00",6.42,70,1012.5,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"114","Beacon Hill, Seattle, Washington",25,140,"47.5713","-122.3057","http://aqicn.org/city/usa/washington/seattle/beacon-hill/","pm25","2017-03-24 09:00:00","-07:00",8.1,97.7,1009,NA,NA,17.6,25,2.9,16.8,2,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"115","Duwamish, Seattle, Washington",33,141,"47.559975","-122.338265","http://aqicn.org/city/usa/washington/seattle/duwamish/","pm25","2017-03-24 09:00:00","-07:00",7.7,100,1009,NA,NA,20.4,33,2.9,7.3,1.6,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"116","Olive St, Seattle, Washington",40,142,"47.6171136","-122.3044689","http://aqicn.org/city/usa/washington/seattle/olive-st/","pm25","2017-03-24 08:00:00","-07:00",7.8,100,1009,NA,NA,35.2,40,5.9,6.4,1.7,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"117","South Park, Seattle, Washington",23,144,"47.53091","-122.3208","http://aqicn.org/city/usa/washington/seattle/south-park/","pm25","2017-03-24 09:00:00","-07:00",7.98,100,1009,NA,NA,20.4,23,2.9,7.3,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"118","W Franklin, Shelton, Washington",23,145,"-123.10081","47.21355","http://aqicn.org/city/usa/washington/shelton/w-franklin/","pm25","2017-03-24 09:00:00","-07:00",7.98,87,1008,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"119","Augusta Ave, Spokane, Washington",42,146,"47.672482","-117.36485","http://aqicn.org/city/usa/washington/spokane/augusta-ave/","pm25","2017-03-24 09:00:00","-07:00",4.8,93,1012,12,NA,NA,42,NA,NA,2.8,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"120","E Broadway Ave, Spokane, Washington",34,148,"47.663962","-117.25765","http://aqicn.org/city/usa/washington/spokane/e-broadway-ave/","pm25","2017-03-24 09:00:00","-07:00",2.98,93,1012,12,NA,NA,34,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"121","Monroe St, Spokane, Washington",17,149,"47.69983","-117.42631","http://aqicn.org/city/usa/washington/spokane/monroe-st/","pm25","2017-03-24 09:00:00","-07:00",2.98,93,1012,16,NA,NA,17,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"122","Alexander Ave, Tacoma, Washington",18,150,"-122.385","47.2656","http://aqicn.org/city/usa/washington/tacoma/alexander-ave/","pm25","2017-03-24 09:00:00","-07:00",8.45,87,1009,NA,NA,NA,18,3.2,19.2,1.6,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"123"," L Street, Tacoma, Washington",10,151,"47.18631","-122.45154","http://aqicn.org/city/usa/washington/tacoma/l-street/","pm25","2017-03-24 09:00:00","-07:00",7.4,87,1009,NA,NA,NA,10,NA,19.2,0.9,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"124","Yakama Tribe, Toppenish, Washington",25,152,"46.38024","-120.33266","http://aqicn.org/city/usa/washington/toppenish/yakama-tribe/","pm25","2017-03-24 09:00:00","-07:00",6.4,93,1011,7,NA,NA,25,NA,NA,0.8,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"125","Tulalip Tribe, Tulalip, Washington",19,153,"48.069","-122.275","http://aqicn.org/city/usa/washington/tulalip/tulalip-tribe/","o3",NA,"2016-12-05 17:00:00",3,93,1017,NA,NA,NA,10,NA,19,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"126","Glover St, Twisp, Washington",26,154,"48.36451","-120.12113","http://aqicn.org/city/usa/washington/twisp/glover-st/","pm25","2017-03-24 09:00:00","-07:00",3.15,93,1012,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"127","12th St, Walla Walla, Washington",12,156,"-118.35147","46.05881","http://aqicn.org/city/usa/washington/walla-walla/12th-st/","pm25","2017-03-24 09:00:00","-07:00",8.15,93,1012,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"128","Spokane Tribe, Wellpinit, Washington",10,157,"47.88528","-117.98865","http://aqicn.org/city/usa/washington/wellpinit/spokane-tribe/","pm25","2017-03-24 09:00:00","-07:00",3.65,86,1012,16,NA,NA,10,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"129","Fifth St, Wenatchee, Washington",21,158,"47.43061","-120.34195","http://aqicn.org/city/usa/washington/wenatchee/fifth-st/","pm25","2017-03-24 09:00:00","-07:00",4.2,100,1011,NA,NA,NA,21,NA,NA,1.2,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"130","Chewuch Rd, Winthrop, Washington",15,159,"48.47724","-120.19057","http://aqicn.org/city/usa/washington/winthrop/chewuch-rd/","pm25","2017-03-24 09:00:00","-07:00",3.15,93,1012,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"131","Yakama Tribe, White Swan, Washington",8,160,"46.37543","-120.72932","http://aqicn.org/city/usa/washington/white-swan/yakama-tribe/","pm25","2017-03-24 09:00:00","-07:00",5.8,93,1011,6,NA,NA,8,NA,NA,1.6,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"132","Yacolt Rd, Yacolt, Washington",7,161,"45.86639","-122.40889","http://aqicn.org/city/usa/washington/yacolt/yacolt-rd/","pm10","2017-03-24 10:00:00","-07:00",8.33,87,1011,7,1.5,7.7,5,3.9,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"133","4th Ave, Yakima, Washington",13,162,"46.59495","-120.51228","http://aqicn.org/city/usa/washington/yakima/4th-ave/","pm25","2017-03-24 09:00:00","-07:00",4.10333333333333,86,1010,6,NA,NA,13,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"134","Baytown, Houston, Texas",39,177,"29.7706975","-95.0312316","http://aqicn.org/city/texas/houston/baytown/","pm25","2017-03-24 11:00:00","-06:00",23.2222,65,1018,1,0.2,0.1,39,1.2,31.2,14,NA,147,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"135","Park Place, Houston, Texas",38,178,"-95.294722","29.686389","http://aqicn.org/city/texas/houston/park-place/","pm25","2017-03-24 11:00:00","-06:00",23.8333,67.8,1016.7,NA,0.5,3.9,38,2.3,29.6,12.7,NA,161,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"136","Seabrook Friendship Park, Houston, Texas",38,179,"29.5830473","-95.0155437","http://aqicn.org/city/texas/houston/seabrook-friendship-park/","pm25","2017-03-24 11:00:00","-06:00",24.4,65,1018,1,0.9,0.8,38,1.2,32,12.4,NA,159,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"137","Conroe Relocated, Houston, Texas",38,180,"30.3503017","-95.4251278","http://aqicn.org/city/texas/houston/conroe-relocated/","pm25","2017-03-24 11:00:00","-06:00",24,65,1018,NA,NA,3.5,38,NA,35.2,14.3,NA,163,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"138","Houston East, Houston, Texas",59,181,"-95.2205867","29.7679707","http://aqicn.org/city/texas/houston/houston-east/","pm25","2017-03-24 11:00:00","-06:00",24,65,1018,NA,0.2,4.5,59,2.3,32,10.3,NA,169,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"139","Italy, fort Worth, Dallas, Texas",38,182,"32.1754284","-96.8701803","http://aqicn.org/city/texas/dallas/fort-worth/italy/","o3","2017-03-24 11:00:00","-06:00",12.9,80.6,1013,NA,0.3,0.6,30,NA,37.6,10,NA,259,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"140","Kaufman, fort Worth, Dallas, Texas",41,183,"32.5649518","-96.3176773","http://aqicn.org/city/texas/dallas/fort-worth/kaufman/","pm25","2017-03-24 11:00:00","-06:00",20.6111,74.9,1014,NA,2.2,0.3,41,NA,28.1,11.7,NA,158,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"141","Arlington Municipal Airport, fort Worth, Dallas, Texas",34,184,"32.6563574","-97.0885849","http://aqicn.org/city/texas/dallas/fort-worth/arlington-municipal-airport/","o3","2017-03-24 11:00:00","-06:00",13.8333,93,1013,16,0.3,2.8,8,NA,34.4,6.7,NA,219,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"142","Haws Athletic Center, fort Worth, Dallas, Texas",34,185,"32.7591432","-97.3423337","http://aqicn.org/city/texas/dallas/fort-worth/haws-athletic-center/","o3","2017-03-24 11:00:00","-06:00",15.61,93,1013,16,0.3,2.8,12,NA,34.4,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"143","CPS Pecan Valley, San Antonio, Texas",60,186,"-98.431251","29.4072945","http://aqicn.org/city/texas/san-antonio/cps-pecan-valley/","pm25","2017-03-24 11:00:00","-06:00",21.1667,79.6666666666667,1015,NA,1.6,2.5,60,NA,17.6,3.7,NA,166,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"144","Calaveras Lake, San Antonio, Texas",63,187,"29.2753812","-98.3116919","http://aqicn.org/city/texas/san-antonio/calaveras-lake/","pm25","2017-03-24 11:00:00","-06:00",22.3889,79.6666666666667,1015,NA,2.2,1.8,63,NA,26.4,10.1,NA,159,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"145","Heritage Middle School, San Antonio, Texas",61,188,"29.3529047","-98.3328207","http://aqicn.org/city/texas/san-antonio/heritage-middle-school/","pm25","2017-03-24 11:00:00","-06:00",22.4444,79.6666666666667,1015,NA,2.2,1.8,61,NA,27.2,11.5,NA,185,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"146","Old Hwy 90, San Antonio, Texas",59,189,"-98.5805051","29.4239327","http://aqicn.org/city/texas/san-antonio/old-hwy-90/","pm25","2017-03-24 11:00:00","-06:00",22.4,78,1015,NA,2.2,6.1,59,NA,11.2,5,NA,157,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"147","Palo Alto, San Antonio, Texas",55,190,"29.3328029","-98.5513964","http://aqicn.org/city/texas/san-antonio/palo-alto/","pm25","2017-03-24 10:00:00","-06:00",21.1667,78,1015,NA,2.2,6.1,55,NA,11.2,4.6,NA,148,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"148","San Antonio Northwest, San Antonio, Texas",60,191,"29.51509","-98.620166","http://aqicn.org/city/texas/san-antonio/san-antonio-northwest/","pm25","2017-03-24 11:00:00","-06:00",20.7222,88,1015.5,NA,2.2,1.1,60,NA,15.2,4.7,NA,187,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"149","Selma, San Antonio, Texas",61,192,"29.5877306","-98.3124785","http://aqicn.org/city/texas/san-antonio/selma/","pm25","2017-03-24 11:00:00","-06:00",19.26,88,1015,NA,1.6,3.2,61,NA,17.6,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"150","Socorro Hueco, El Paso, Texas",61,193,"31.6675","-106.288","http://aqicn.org/city/texas/el-paso/socorro-hueco/","pm25","2017-03-24 10:00:00","-06:00",14.3,26,1020,55,0.5,1.1,61,2.3,32.8,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"151","National Seashore, Corpus Christi, Texas",66,194,"27.4269883","-97.2987037","http://aqicn.org/city/texas/corpus-christi/national-seashore/","pm25","2017-03-24 11:00:00","-06:00",22.6111,74,1015,NA,0.2,NA,66,NA,NA,15.2,NA,161,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"152","Beaumont Mary, Beaumont, Texas",NA,195,"30.06717","-94.09093","http://aqicn.org/city/texas/beaumont/beaumont-mary/","","2016-10-30 01:00:00","-0600",22.07,100,1035.88,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"153","Odessa Gonzales, Midland, Texas",55,196,"31.8702534","-102.3347563","http://aqicn.org/city/texas/midland/odessa-gonzales/","pm25","2017-03-24 11:00:00","-06:00",17.5,26.3333333333333,1013.33333333333,NA,NA,NA,55,NA,NA,17.7,NA,258,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"154","Galveston 99th Street, Houston, Texas",53,197,"29.2544736","-94.8612886","http://aqicn.org/city/texas/houston/galveston-99th-street/","pm25","2017-03-24 11:00:00","-06:00",23.2,76.9,1016.5,1,0.9,0.7,53,1.2,32.8,14,NA,144,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"155","Waco Mazanec, Waco, Texas",25,198,"-97.0706982","31.6530743","http://aqicn.org/city/texas/waco/waco-mazanec/","o3","2017-03-24 11:00:00","-06:00",16.5556,82,1013,NA,0.3,3.2,20,2.3,24.8,11.8,NA,178,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"156","World Trade Bridge, Laredo, Texas",53,199,"27.599444","-99.533333","http://aqicn.org/city/texas/laredo/world-trade-bridge/","pm25","2017-03-24 11:00:00","-06:00",23.57,64,1015,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"157","Amarillo A&amp;M, Amarillo, Texas",38,200,"35.2015839","-101.9092481","http://aqicn.org/city/texas/amarillo/amarillo-a-m/","pm25","2017-03-24 11:00:00","-06:00",9.16,81,999,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"158","Clinton, Houston, Texas",59,201,"29.7337263","-95.2575931","http://aqicn.org/city/texas/houston/clinton/","pm25","2017-03-24 11:00:00","-06:00",23.6667,67.2,1017.6,NA,0.2,7.3,59,2.3,27.2,17.1,NA,162,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"159","Houston Deer Park #2, Houston, Texas",39,202,"-95.1285077","29.670025","http://aqicn.org/city/texas/houston/houston-deer-park--2/","pm25","2017-03-24 11:00:00","-06:00",24.2778,65.5,1018,1,0.2,0.1,39,1.2,31.2,12.5,NA,150,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"160","Houston Aldine, Houston, Texas",34,203,"-95.3261248","29.901037","http://aqicn.org/city/texas/houston/houston-aldine/","o3","2017-03-24 11:00:00","-06:00",23.7778,62.8,1017.4,NA,0.2,4.3,24,2.3,33.6,12.6,NA,136,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"161","Dallas Hinton, fort Worth, Dallas, Texas",28,204,"32.8200608","-96.8601165","http://aqicn.org/city/texas/dallas/fort-worth/dallas-hinton/","o3","2017-03-24 11:00:00","-06:00",14.7778,88.5,1013,16,0.3,10.1,8,1.2,28.1,6.7,NA,253,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"162","Denton Airport South, fort Worth, Dallas, Texas",32,205,"33.2190564","-97.1962872","http://aqicn.org/city/texas/dallas/fort-worth/denton-airport-south/","o3","2017-03-24 11:00:00","-06:00",15.9,80.6,1013,NA,NA,3,12,NA,32,11,0.01,160,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"163","Midlothian OFW, fort Worth, Dallas, Texas",38,206,"32.4820815","-97.0269224","http://aqicn.org/city/texas/dallas/fort-worth/midlothian-ofw/","o3","2017-03-24 11:00:00","-06:00",12.1,82,1013,6,0.3,7.2,30,NA,37.6,10.7,NA,182,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"164","Ascarate Park SE, El Paso, Texas",32,207,"31.7467425","-106.4027843","http://aqicn.org/city/texas/el-paso/ascarate-park-se/","o3","2017-03-24 10:00:00","-06:00",14.1,29.7,892.1,36,0.5,1.1,34,2.3,32,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"165","El Paso Chamizal, El Paso, Texas",139,208,"31.7656976","-106.4552204","http://aqicn.org/city/texas/el-paso/el-paso-chamizal/","pm25","2017-03-24 09:00:00","-06:00",14.4,26.8,1020,67,0.6,1.2,139,2.3,35.2,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"166","El Paso UTEP, El Paso, Texas",35,209,"31.7682914","-106.5012595","http://aqicn.org/city/texas/el-paso/el-paso-utep/","o3","2017-03-24 10:00:00","-06:00",13.8,27.2,1020,24,0.6,1.2,35,2.3,35.2,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"167","Mission, Harlingen, Texas",92,210,"-98.291069","26.2262097","http://aqicn.org/city/texas/harlingen/mission/","pm25","2017-03-24 11:00:00","-06:00",26.5556,58,1014,NA,NA,NA,92,NA,28.1,11.4,NA,169,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"168","Dona Park, Corpus Christi, Texas",60,211,"27.8118142","-97.4657005","http://aqicn.org/city/texas/corpus-christi/dona-park/","pm25","2017-03-24 11:00:00","-06:00",25.5,74,1015,NA,0.2,NA,60,NA,NA,13.3,NA,164,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"169","Hamshire, Beaumont, Texas",38,212,"29.8639525","-94.3177999","http://aqicn.org/city/texas/beaumont/hamshire/","pm25","2017-03-24 11:00:00","-06:00",22.9444,73,1020,NA,NA,0.1,38,NA,31.2,14,NA,151,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"170","SETRPC 42 Mauriceville, Beaumont, Texas",43,213,"30.1946263","-93.8672095","http://aqicn.org/city/texas/beaumont/setrpc-42-mauriceville/","pm25","2017-03-24 11:00:00","-06:00",23.76,69,1020,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"171","Brownsville, Harlingen, Texas",31,214,"25.8925176","-97.4938295","http://aqicn.org/city/texas/harlingen/brownsville/","o3","2017-03-24 11:00:00","-06:00",26.0556,69,1014,NA,NA,NA,NA,4.5,31.2,16.8,NA,177,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
"172","Odessa-Hays Elementary School, Midland, Texas",54,215,"31.8365747","-102.3420368","http://aqicn.org/city/texas/midland/odessa-hays-elementary-school/","pm25","2017-03-24 11:00:00","-06:00",15.7778,26.3333333333333,1013.33333333333,NA,NA,NA,54,NA,NA,24.9,NA,258,NA,2017-03-24 14:08:03,NA,NA,NA,2017-03-24 22:01:19
