,description_score
45582,0.052480916030534355
45583,0.02065217391304348
45584,
45585,0.08735169151835818
45586,0.08909090909090908
45587,0.049632495164410054
45588,0.03533681765389083
45589,0.062036743744060825
45590,0.04574468085106384
45591,0.014423076923076924
45592,
45593,0.04410039398803444
45594,0.0503091684434968
45595,0.08920153920153921
45596,0.02185714285714286
45597,0.03909090909090909
45598,0.08099237718802939
45599,0.09533279220779221
45600,0.005836425479282624
45601,0.04393939393939394
45602,0.05185185185185186
45603,0.044664197305042376
45604,0.01891643709825528
45605,0.07987654320987654
45606,0.03209563164108619
45607,0.04686713286713287
45608,-0.005952380952380952
45609,0.09008264462809917
45610,0.0465877259994907
45611,0.018296703296703295
45612,0.04024390243902439
45613,0.019736842105263157
45614,0.016666666666666666
45615,0.046551226551226545
45616,0.05521594684385383
45617,0.026899012445887445
45618,0.03817869415807561
45619,0.05684315684315684
45620,
45621,0.10162438336856942
45622,0.022424242424242423
45623,0.025173611111111115
45624,0.00961038961038961
45625,0.044329573934837094
45626,0.04663039663039663
45627,0.03847566574839302
45628,0.10355790043290043
45629,0.04853715728715729
45630,0.0421976461038961
45631,0.07279829545454546
45632,0.03281162464985994
45633,0.04741674167416743
45634,0.029731601731601737
45635,0.003990825688073395
45636,0.056363636363636366
45637,0.0535128805620609
45638,0.022880575082409947
45639,0.05355555555555556
45640,0.07372727272727274
45641,0.012314664502164504
45642,0.0
45643,0.015825688073394496
45644,0.034258234519104085
45645,0.0846969696969697
45646,0.07443181818181818
45647,0.04073660714285714
45648,0.01982758620689655
45649,0.04653679653679654
45650,0.04630437298886498
45651,0.2333333333333333
45652,0.024053030303030302
45653,
45654,0.03225343497082628
45655,0.05314685314685315
45656,0.007229437229437228
45657,0.029677729677729678
45658,0.04726305609284334
45659,0.12733954451345755
45660,0.020228601807549176
45661,0.046486291486291485
45662,0.06756756756756757
45663,0.03694275582573456
45664,0.023076923076923078
45665,0.03395638629283489
45666,0.050681605975723625
45667,0.02714646464646464
45668,0.09824242424242424
45669,0.00652627189324437
45670,0.02987012987012987
45671,0.0665532879818594
45672,
45673,0.06041558441558441
45674,0.025575027382256296
45675,0.051412429378531084
45676,0.022819100091827364
45677,0.0451219512195122
45678,0.04607130124777183
45679,0.0
45680,0.0322884012539185
45681,0.006125
45682,0.00602772754671489
45683,0.03913140622818042
45684,0.0838235294117647
45685,
45686,0.04972602739726027
45687,0.0
45688,0.018377321603128056
45689,0.03640552995391705
45690,0.038102240896358545
45691,0.06274479488765203
45692,0.015634365634365634
45693,
45694,0.0276595744680851
45695,0.032926829268292684
45696,0.05013366750208856
45697,0.05987457482993196
45698,
45699,0.02115069615069615
45700,0.024025974025974027
45701,0.023017241379310344
45702,0.08020833333333334
45703,0.027866108786610874
45704,0.02264957264957265
45705,0.11268858800773696
45706,0.016333830104321906
45707,0.04146005509641873
45708,
45709,0.07909090909090909
45710,0.07244897959183674
45711,0.07370038412291935
45712,0.07411340852130327
45713,0.052083333333333336
45714,0.041687763713080174
45715,0.02885714285714286
45716,0.07490387748452267
45717,0.04085164835164835
45718,0.019673520923520923
45719,0.003605769230769231
45720,0.017832167832167834
45721,0.015659657802514944
45722,0.05776497695852535
45723,0.045365853658536584
45724,0.040547829751369585
45725,0.004656862745098039
45726,0.0529179331306991
45727,0.0
45728,0.08581449414782748
45729,0.06186713286713287
45730,0.13230769230769232
45731,0.06208814333814334
45732,0.08832819722650231
45733,
45734,0.07258215962441314
45735,0.07066378066378066
45736,0.024537037037037038
45737,0.035164835164835165
45738,0.11190476190476192
45739,0.058530106257378985
45740,0.05873737373737375
45741,0.09742776603241719
45742,0.06111111111111112
45743,0.03773148148148149
45744,0.05587301587301589
45745,0.029975822050290143
45746,0.0663265306122449
45747,0.0767475693705202
45748,0.041552795031055904
45749,0.023017806935332705
45750,0.030792682926829268
45751,0.05555940822931114
45752,0.02962557909926331
45753,0.09464460270911886
45754,0.10000000000000002
45755,0.05748040988547317
45756,0.0
45757,0.0
45758,0.01894923258559622
45759,
45760,0.02211788211788212
45761,0.008333333333333333
45762,0.03064625850340136
45763,0.044552058111380154
45764,0.05907100340136053
45765,-0.003125
45766,0.004166666666666667
45767,0.05810897435897436
45768,0.058874845392702525
45769,0.050869565217391305
45770,0.054894064269064256
45771,0.07666666666666666
45772,0.023941276115189158
45773,0.03705292360221937
45774,0.0693939393939394
45775,0.056101694915254234
45776,0.09819727891156463
45777,0.13333333333333333
45778,0.033928571428571426
45779,0.051071428571428566
45780,0.03435984107216984
45781,0.06666666666666667
45782,0.02367086038961039
45783,0.06564154424810162
45784,0.033311688311688306
45785,0.023548387096774193
45786,0.02673160173160173
45787,0.0
45788,0.035713579898362505
45789,0.05636244489455498
45790,0.049842941611234294
45791,0.04731182795698925
45792,0.032100000000000004
45793,0.03765567765567766
45794,0.027792207792207792
45795,0.04080808080808081
45796,0.027337662337662338
45797,0.0315188024826579
45798,0.025
45799,0.06811594202898551
45800,0.0561764705882353
45801,0.04021739130434783
45802,0.03342245989304813
45803,0.011111111111111112
45804,0.02517730496453901
45805,
45806,0.044550918337326106
45807,0.023045417226451707
45808,0.07925240344071513
45809,0.035827544548474775
45810,0.06292517006802721
45811,0.04112359550561798
45812,0.05046948356807512
45813,0.07017543859649124
45814,0.02601981351981352
45815,0.06669213139801375
45816,0.0367965367965368
45817,0.008340220385674934
45818,0.03896103896103896
45819,0.024790399473943774
45820,0.038608018965161826
45821,
45822,
45823,0.05526315789473685
45824,0.026818181818181817
45825,0.06777389277389277
45826,0.04348571428571429
45827,0.041678262213976504
45828,0.03551948051948052
45829,0.06695011337868481
45830,0.027070207020702074
45831,0.033963585434173674
45832,0.07833678398895791
45833,0.06526623376623376
45834,0.028632627293341577
45835,0.0234375
45836,0.09735849056603774
45837,0.03913140622818042
45838,0.019430045132172793
45839,0.054952380952380954
45840,0.036813590449954095
45841,0.05795454545454545
45842,0.04574324324324325
45843,0.10619047619047621
45844,0.0401639344262295
45845,0.012916666666666667
45846,0.05276956759715381
45847,0.04265053128689492
45848,0.06101010101010102
45849,0.03539951573849879
45850,0.07064393939393938
45851,0.017376294591484463
45852,0.08987240829346095
45853,0.018686868686868686
45854,0.049539170506912436
45855,
45856,0.0390913647755753
45857,0.0
45858,0.0441351719441607
45859,
45860,0.014806201550387598
45861,0.08001180637544274
45862,0.020986394557823126
45863,0.030995670995671
45864,0.02955357142857143
45865,
45866,0.015425809822361544
45867,0.014624505928853756
45868,0.04545454545454545
45869,
45870,0.03659688013136289
45871,0.021603641456582633
45872,0.017391304347826087
45873,0.04512987012987013
45874,0.010850439882697948
45875,0.0577922077922078
45876,
45877,0.030478251906823333
45878,0.024858420268256336
45879,0.042532467532467526
45880,0.029649908172635443
45881,0.0423712342079689
45882,0.032794724655189775
45883,0.03044871794871795
45884,0.07353396603396603
45885,0.04647352647352647
45886,
45887,0.06296296296296296
45888,0.06210789210789212
45889,0.0
45890,0.07464114832535886
45891,0.013615384615384616
45892,0.07240909090909092
45893,0.04
45894,0.04285714285714286
45895,0.06085106382978724
45896,0.059025700038358275
45897,0.14404761904761906
45898,0.029907235621521335
45899,0.04104500151011778
45900,0.0273972602739726
45901,0.07083333333333333
45902,0.01525096525096525
45903,0.0
45904,0.05811237373737374
45905,0.015093240093240094
45906,0.005324074074074074
45907,0.025021522038567497
45908,0.036931216931216926
45909,0.02237012987012987
45910,0.05658478726660546
45911,0.0732
45912,0.03150417101147029
45913,0.04897186147186147
45914,0.06292417260159196
45915,0.07018181818181819
45916,0.06794019933554817
45917,0.05893540669856459
45918,0.02562358276643991
45919,0.02818877551020408
45920,0.016395348837209302
45921,0.003696145124716554
45922,0.06275783040488923
45923,0.06186252771618626
45924,0.08661375661375663
45925,0.04430899632580305
45926,0.024848484848484852
45927,0.05417458163726821
45928,0.05866161616161616
45929,0.05484913793103449
45930,0.1135
45931,
45932,0.08086124401913877
45933,0.029727455642948604
45934,
45935,0.0030303030303030303
45936,0.032517875383043925
45937,0.004518072289156626
45938,0.025202558635394452
45939,0.07713647959183674
45940,0.07458333333333333
45941,0.04843073593073593
45942,0.05279393939393939
45943,0.07003459503459503
45944,0.036923076923076927
45945,0.03665689149560117
45946,0.037483530961791835
45947,0.05810714285714286
45948,0.046890099148163666
45949,0.06856060606060607
45950,0.05374229306047487
45951,0.019673520923520923
45952,0.07304855786783498
45953,0.0
45954,0.025972222222222223
45955,0.07375160875160876
45956,0.05129696969696971
45957,0.018115942028985508
45958,
45959,0.0
45960,0.04196428571428571
45961,
45962,0.055882352941176466
45963,0.035312500000000004
45964,0.045036319612590796
45965,0.016139240506329113
45966,0.0
45967,
45968,0.037234042553191495
45969,0.05
45970,0.02633390705679862
45971,0.03367003367003367
45972,0.03448616600790514
45973,0.05278745644599303
45974,0.07587894248608536
45975,0.03103448275862069
45976,0.03425925925925926
45977,0.03792815371762741
45978,0.04358505691839026
45979,0.02898841354723708
45980,0.025938735177865612
45981,0.0
45982,0.03500512645249488
45983,0.03806306306306306
45984,
45985,0.013218390804597701
45986,0.029777365491651202
45987,0.00765625
45988,0.05440729483282676
45989,0.05871153935670065
45990,0.013634371763206116
45991,0.010192837465564738
45992,0.04198496240601504
45993,0.05999278499278499
45994,0.04943181818181818
45995,0.008546511627906978
45996,0.03065656565656566
45997,0.05
45998,0.11574839302112029
45999,0.0562
46000,0.07828125
46001,0.033955998339559985
46002,0.05237416001014326
46003,0.03407544836116265
46004,0.09571428571428571
46005,0.023015873015873017
46006,0.016666666666666666
46007,0.05931829818926592
46008,0.08787878787878789
46009,0.07012987012987013
46010,0.054203789042498715
46011,0.04631583694083694
46012,0.09623376623376623
46013,0.024642857142857143
46014,0.0541015651015651
46015,0.06849857459613558
46016,0.022424242424242423
46017,0.03597470238095238
46018,
46019,0.0049645390070922
46020,0.0454112554112554
46021,0.024833702882483367
46022,0.06215909090909091
46023,
46024,0.05392676767676768
46025,0.042350332594235034
46026,0.06456709956709956
46027,0.07163917163917165
46028,
46029,0.03361111111111111
46030,
46031,0.016035714285714285
46032,0.0
46033,0.03779220779220779
46034,0.02304899108177796
46035,0.026608187134502925
46036,0.03776813074565884
46037,0.027630853994490355
46038,0.03367037724180581
46039,0.038095238095238106
46040,0.020319172353070663
46041,0.03456959706959707
46042,0.01681818181818182
46043,0.02137643378519291
46044,0.012012987012987014
46045,0.046558441558441556
46046,0.07342342342342342
46047,0.06350924499229584
46048,0.08092866038071518
46049,0.039826839826839835
46050,
46051,0.06315351315351317
46052,0.06671245421245421
46053,0.06552795031055901
46054,0.015484109386548412
46055,0.05851962245404868
46056,0.025508100147275403
46057,0.05673195656802214
46058,0.059304812834224604
46059,0.06492094861660079
46060,0.05425531914893618
46061,0.058823529411764705
46062,0.10158102766798419
46063,0.04377038486627528
46064,0.06941005291005292
46065,
46066,0.027916666666666666
46067,0.05082866479925304
46068,0.025359911406423036
46069,0.03716701902748414
46070,0.04227106227106226
46071,0.01425364758698092
46072,0.08173669467787115
46073,0.01558712121212121
46074,0.04270392528819495
46075,0.05869742198100407
46076,0.07070590699622958
46077,0.07443181818181818
46078,0.04663448645749531
46079,0.025
46080,0.02727272727272728
46081,0.04794949494949495
46082,0.06919552669552669
46083,0.024537037037037038
46084,0.03447824105718842
46085,0.03909232843659074
46086,0.03847566574839302
46087,0.10678691678691678
46088,0.05698457792207793
46089,0.0388701923076923
46090,0.03298097251585624
46091,0.06114832535885169
46092,0.08666072489601902
46093,0.032761437908496734
46094,0.05210045662100457
46095,0.02335644581407293
46096,0.03149178863464578
46097,0.05073593073593073
46098,0.01129032258064516
46099,0.06290388689324859
46100,0.07642857142857143
46101,0.03671328671328671
46102,0.025641025641025647
46103,0.05320026729422703
46104,0.04920390344119158
46105,0.008577981651376148
46106,0.04690170940170941
46107,0.044979591836734695
46108,0.059777021919879075
46109,0.007
46110,0.029464285714285714
46111,0.05
46112,0.07130822510822511
46113,0.010526315789473684
46114,0.04425641025641026
46115,0.08068897204490424
46116,0.10563016528925619
46117,0.03192640692640693
46118,0.04220779220779221
46119,
46120,0.030560928433268856
46121,0.0626923076923077
46122,0.05824730122198476
46123,0.04640852974186306
46124,0.047826086956521734
46125,
46126,-0.004545454545454546
46127,0.061209029066171934
46128,0.04642857142857143
46129,0.045873015873015864
46130,0.018987908643081055
46131,
46132,0.020370370370370372
46133,0.039462809917355374
46134,0.0558080808080808
46135,0.036820512820512824
46136,0.0
46137,0.08265384615384616
46138,0.0638961038961039
46139,0.01627705627705628
46140,0.015425809822361544
46141,0.06866587957497049
46142,0.04152980877390326
46143,0.03205128205128205
46144,0.0
46145,0.032101401423435316
46146,0.057028935976304394
46147,0.051465517241379315
46148,0.04545454545454546
46149,0.1
46150,0.03884746206174778
46151,0.031975053565962655
46152,0.03818181818181818
46153,0.02806299603174603
46154,
46155,0.04929817657090385
46156,0.0
46157,0.058095884215287205
46158,0.07857142857142857
46159,0.03664772727272727
46160,0.05289261664261665
46161,0.04061624649859944
46162,0.0
46163,0.04139194139194139
46164,0.07727272727272727
46165,0.04119047619047619
46166,0.03014520202020202
46167,0.0551948051948052
46168,0.10200892857142856
46169,0.0
46170,0.032173587729143284
46171,0.08318656952803294
46172,0.04088102373816659
46173,0.004878048780487805
46174,0.11972153972153972
46175,0.024122603586889297
46176,0.03333333333333333
46177,
46178,0.04173553719008264
46179,0.07518424036281181
46180,0.0
46181,
46182,0.035512205636686965
46183,0.07724356345408978
46184,0.07572594072594074
46185,0.00840909090909091
46186,0.04482758620689655
46187,0.06532409032409033
46188,0.07928464977645307
46189,0.02426877470355731
46190,0.042565485362095534
46191,0.022424242424242423
46192,
46193,0.02545112781954887
46194,0.04125164690382082
46195,0.0
46196,0.021090448013524932
46197,0.03156565656565657
46198,0.02793388429752066
46199,0.0647941680960549
46200,0.05094474153297684
46201,0.051639344262295085
46202,0.0729004329004329
46203,0.0
46204,0.017647058823529415
46205,0.07242424242424243
46206,0.022551092318534176
46207,0.062424242424242424
46208,0.038364779874213835
46209,0.021717171717171718
46210,0.033322659076083734
46211,0.06858054226475278
46212,0.0872790404040404
46213,0.030681818181818185
46214,0.08888888888888889
46215,0.07857589873894222
46216,0.05432330827067668
46217,0.08574380165289254
46218,0.014885057471264366
46219,0.008455882352941176
46220,0.07550865800865801
46221,0.0702127659574468
46222,0.028603104212860313
46223,0.036266233766233766
46224,0.019673520923520923
46225,
46226,0.0109375
46227,
46228,0.03481724073028422
46229,0.03307692307692308
46230,0.01577540106951872
46231,0.061791383219954664
46232,
46233,0.022646103896103897
46234,0.07282153330540427
46235,0.09545454545454546
46236,0.06917919799498747
46237,0.013076923076923078
46238,0.04066795777322093
46239,0.028947368421052635
46240,0.03776969696969697
46241,0.05100038850038851
46242,0.02670807453416149
46243,0.058946078431372555
46244,0.022727272727272724
46245,0.05387409200968524
46246,
46247,0.060772357723577246
46248,0.019912280701754385
46249,0.005691056910569107
46250,0.009433962264150943
46251,0.06357482386894152
46252,0.036872632575757576
46253,0.0638888888888889
46254,0.043579545454545454
46255,0.04747186147186148
46256,0.0475251509054326
46257,
46258,0.04028213166144202
46259,
46260,0.05852272727272727
46261,0.03101163863458945
46262,0.10850763271815901
46263,0.013167388167388166
46264,0.04285714285714286
46265,0.041379310344827586
46266,0.02123287671232877
46267,
46268,0.03651646903820817
46269,0.0869146005509642
46270,0.0768377253814147
46271,0.07727272727272728
46272,0.04698412698412698
46273,0.02485323619469961
46274,0.125
46275,0.10110741971207089
46276,0.07083333333333333
46277,0.026851851851851852
46278,0.021172839506172842
46279,0.04689255189255189
46280,0.04025974025974026
46281,0.037148534525583705
46282,0.025874125874125874
46283,0.0353350313479624
46284,0.03970809283309283
46285,0.03874288441217575
46286,0.028730908341297948
46287,0.12
46288,0.030735930735930735
46289,0.08103455186788519
46290,0.059808215040773174
46291,0.046987066431510884
46292,0.041477495107632094
46293,0.03812260536398468
46294,0.03418546365914787
46295,0.039462809917355374
46296,0.03103448275862069
46297,0.02717391304347826
46298,0.018328445747800584
46299,0.05269425721957369
46300,0.07424242424242423
46301,0.05181818181818182
46302,0.012903225806451615
46303,0.06209269566412423
46304,0.012562466772993091
46305,0.07432426303854876
46306,0.05171328671328671
46307,0.09999999999999999
46308,0.029706808343171975
46309,0.07649232585596223
46310,0.06333333333333334
46311,0.035854978354978355
46312,0.04611344537815126
46313,0.030039920159680638
46314,0.04754474925823241
46315,0.0421976461038961
46316,0.04354191263282172
46317,0.011320754716981133
46318,0.03110599078341014
46319,0.015044247787610618
46320,0.05905686074225401
46321,0.04547510822510823
46322,0.0
46323,0.06139496468443838
46324,0.026713286713286714
46325,0.0320054945054945
46326,0.012370600414078675
46327,0.0
46328,0.10714285714285714
46329,0.030208333333333334
46330,0.07606482947946364
46331,0.027024617173870905
46332,0.04007111935683364
46333,
46334,0.005691056910569107
46335,0.06913319238900634
46336,0.06008297258297259
46337,0.04605142332415059
46338,0.03862975391498882
46339,0.049999999999999996
46340,0.04174972314507198
46341,0.03622334455667789
46342,0.03580086580086581
46343,0.018341404358353512
46344,0.03666666666666667
46345,0.04236660079051384
46346,0.03788116123642439
46347,0.03643250688705234
46348,0.06201906707524686
46349,0.02222222222222222
46350,0.08382410106899901
46351,0.035839966485127765
46352,0.09000000000000001
46353,0.011818181818181818
46354,0.05454545454545455
46355,0.08306965761511216
46356,0.038820638820638825
46357,0.0836734693877551
46358,0.029166666666666664
46359,0.07083333333333333
46360,0.039662873999157196
46361,0.03208494208494208
46362,0.06281853281853282
46363,0.020454545454545454
46364,0.030056818181818178
46365,0.02675667828106852
46366,0.058039215686274515
46367,0.05572139303482587
46368,0.01322314049586777
46369,0.018193210298473456
46370,0.04665653495440729
46371,0.08866479925303454
46372,0.037673860911270986
46373,0.045427163198247536
46374,0.05174603174603174
46375,0.01670454545454545
46376,0.025297111742424248
46377,0.0064516129032258064
46378,0.05503685503685504
46379,0.04761835312637452
46380,0.035700416088765605
46381,0.1642857142857143
46382,0.08657496012759171
46383,0.014285714285714287
46384,0.06519607843137255
46385,0.029469164715066356
46386,0.035348162475822044
46387,0.024242424242424242
46388,0.0
46389,0.03453085067542899
46390,0.03404389880952381
46391,0.09285714285714285
46392,0.04729885057471264
46393,0.06985347985347985
46394,0.04
46395,0.02666666666666667
46396,0.07006802721088434
46397,0.02970902515206313
46398,0.04114226682408501
46399,
46400,0.08478260869565218
46401,0.030875576036866362
46402,0.0396507447354905
46403,0.019197089000238605
46404,
46405,0.03822414192949908
46406,0.03796296296296296
46407,0.04819424402757737
46408,0.013763066202090592
46409,0.024025974025974027
46410,0.03148627593670697
46411,0.03296850998463902
46412,0.061019939656303285
46413,0.03429499072356215
46414,0.07283018867924529
46415,0.059259259259259255
46416,0.05660705414803775
46417,0.04854887409509258
46418,0.03634102216191768
46419,0.055238492394455704
46420,
46421,0.02500954927425516
46422,0.06666708695834911
46423,0.06165645675079637
46424,0.08009931245225363
46425,0.014039329464861382
46426,0.029411764705882353
46427,0.006000445632798575
46428,
46429,0.07758503401360545
46430,0.06811868686868687
46431,0.050019677292404564
46432,0.03249299719887955
46433,0.052309595166738034
46434,0.0
46435,0.0
46436,0.035583941605839414
46437,0.029359082475965588
46438,0.005681818181818181
46439,0.04790218199309109
46440,0.028703703703703707
46441,0.06069767441860467
46442,0.014285714285714285
46443,
46444,0.051583648419091466
46445,0.03228715728715728
46446,0.07424242424242423
46447,0.09358070500927644
46448,0.09787000439174355
46449,0.040796252927400474
46450,0.05018905145487424
46451,0.035090909090909096
46452,0.0475
46453,0.039462809917355374
46454,0.11513833992094863
46455,0.02391304347826087
46456,0.0
46457,0.022435897435897436
46458,
46459,0.06247727272727273
46460,0.08271728271728271
46461,0.04424325674325675
46462,
46463,0.008157894736842104
46464,0.06083074202792513
46465,0.0
46466,0.07792207792207792
46467,0.10954045954045953
46468,0.04730119375573921
46469,0.07142857142857142
46470,0.0
46471,0.07175925925925927
46472,0.0166869918699187
46473,0.04426229508196722
46474,0.019029275808936826
46475,0.026979472140762465
46476,0.06363636363636363
46477,0.07232954545454547
46478,0.048490566037735855
46479,0.014694485842026827
46480,0.0125
46481,0.02507339015151515
46482,0.02338709677419355
46483,0.07050324675324675
46484,0.0
46485,0.07828047921071177
46486,0.04868804664723033
46487,0.04100432900432901
46488,0.029375000000000002
46489,0.03333333333333333
46490,0.010972876680841282
46491,0.04049886621315193
46492,0.047244897959183685
46493,0.021847874347874347
46494,0.017794612794612794
46495,0.030037313432835815
46496,0.03695463033698327
46497,
46498,0.0
46499,0.038355481727574754
46500,0.03681592039800995
46501,0.05026729559748428
46502,0.09711598746081507
46503,0.01311025311025311
46504,0.035088126159554735
46505,0.056631666206134315
46506,0.03804347826086957
46507,0.0355434039644566
46508,0.0162534435261708
46509,0.05102040816326531
46510,0.0010625737898465161
46511,0.008157894736842104
46512,0.020371900826446285
46513,0.04009078451524494
46514,0.032502246181491466
46515,
46516,
46517,0.020049751243781094
46518,0.022875695732838593
46519,0.030977443609022555
46520,0.032106038291605306
46521,0.028628077651515153
46522,0.0553667372816309
46523,0.027419354838709678
46524,0.04206896551724139
46525,0.05821416411304051
46526,0.06422743922743923
46527,0.06761766602192135
46528,0.02980599647266314
46529,0.046297520661157034
46530,0.05084586466165413
46531,0.05118181818181818
46532,0.010516934046345811
46533,0.042909090909090904
46534,0.020480425371729716
46535,0.1027442795299938
46536,0.033997113997114
46537,0.07312157721796278
46538,0.04555719921104538
46539,0.02903954511097369
46540,0.0
46541,0.0375
46542,0.03571428571428571
46543,0.018903318903318905
46544,0.045798319327731096
46545,0.0859920634920635
46546,0.0
46547,0.02942317916002127
46548,0.02806461830852075
46549,0.02828571428571429
46550,0.022431633407243162
46551,0.03930031209100977
46552,0.02981601731601732
46553,0.047895310796074154
46554,0.018897768897768893
46555,0.07385040885040886
46556,0.0590909090909091
46557,0.04444444444444444
46558,0.09157264610389611
46559,0.029423076923076927
46560,0.07156572800137156
46561,0.05718390804597702
46562,0.02307819024633184
46563,0.08082706766917294
46564,0.004439252336448598
46565,0.045359482859482866
46566,0.023292682926829268
46567,0.01809645753307725
46568,0.060527510124284305
46569,0.008064516129032258
46570,0.05181505241746205
46571,0.036733569460842184
46572,0.04827586206896552
46573,0.03333333333333333
46574,0.04083850931677019
46575,0.042932648746602235
46576,0.00439882697947214
46577,0.05718144174665914
46578,0.03376099706744868
46579,
46580,0.057926829268292686
46581,0.055971320346320345
46582,0.012962962962962963
46583,0.04573560767590618
46584,0.02908603896103896
46585,0.04407585791691753
46586,0.05819805194805195
46587,0.11833333333333335
46588,0.020186335403726708
46589,0.03077299783549784
46590,0.05158008658008657
46591,0.05952380952380952
46592,0.0008712121212121205
46593,0.004166666666666667
46594,0.01444976076555024
46595,0.08665322580645161
46596,0.039624505928853755
46597,0.055367867867867876
46598,0.027626088770667086
46599,0.080812324929972
46600,
46601,0.03709885742672629
46602,0.03805744520030234
46603,0.033977272727272724
46604,0.031578947368421054
46605,0.04266862170087977
46606,0.0803030303030303
46607,0.034531849103277674
46608,0.029654895666131616
46609,0.02826086956521739
46610,0.07333333333333333
46611,0.052591690716690724
46612,0.03419989367357788
46613,0.08493506493506493
46614,0.10741935483870968
46615,0.019021739130434784
46616,0.04691985645933014
46617,0.05687229437229437
46618,0.08607503607503607
46619,0.06280117189208098
46620,0.01681818181818182
46621,
46622,0.0
46623,0.010784313725490198
46624,0.025940637376807588
46625,0.10962962962962963
46626,0.07565742714996446
46627,0.03816433566433567
46628,0.05013653013653014
46629,0.019901719901719905
46630,0.0249223840132931
46631,0.03012051012051012
46632,0.12316017316017316
46633,0.015566037735849058
46634,0.029361179361179362
46635,0.025714285714285714
46636,0.03214147554573086
46637,0.04883287764866713
46638,0.014885057471264366
46639,0.03839285714285714
46640,0.031818181818181815
46641,0.02742424242424242
46642,0.07464114832535886
46643,0.01975393028024607
46644,0.06901639344262295
46645,0.07941683919944789
46646,0.06764705882352941
46647,0.041132561132561134
46648,0.007000000000000001
46649,0.02251082251082251
46650,0.0334124064759903
46651,0.045430107526881716
46652,0.04289256198347108
46653,0.01845102813852814
46654,0.020707070707070705
46655,0.03831168831168831
46656,0.08333333333333333
46657,0.046567444355054985
46658,0.03686868686868687
46659,0.02099219233147805
46660,0.1106060606060606
46661,0.04453125
46662,0.05797535797535799
46663,0.03
46664,0.06174544447800261
46665,0.0557936507936508
46666,0.03636363636363637
46667,0.03096774193548387
46668,0.037181337181337176
46669,0.0
46670,0.035163139329806005
46671,0.020650561559652468
46672,0.025670498084291192
46673,0.019654882154882158
46674,0.04175579322638146
46675,0.028809523809523802
46676,0.07661778296609757
46677,0.039462809917355374
46678,0.030690836940836942
46679,0.011627906976744186
46680,0.08648268398268401
46681,
46682,
46683,0.05620370370370371
46684,0.04151900610804721
46685,0.02305487305487305
46686,0.019134199134199132
46687,0.04532784288881849
46688,0.028947368421052635
46689,0.04263371037564586
46690,0.040671247357293876
46691,0.049667405764966734
46692,
46693,0.06375
46694,0.006923076923076922
46695,0.05860805860805861
46696,0.05944007746639325
46697,0.005693069306930693
46698,0.06242424242424242
46699,0.036
46700,0.030859374999999998
46701,0.03754355400696864
46702,0.0476925851925852
46703,0.05214676034348166
46704,0.028507462686567165
46705,0.07606113398796326
46706,0.07960111317254175
46707,0.03161121983039791
46708,0.06595744680851064
46709,0.008387096774193548
46710,0.08594405594405594
46711,0.08653714010856868
46712,0.041212121212121214
46713,0.09215909090909091
46714,0.022222222222222223
46715,0.016666666666666666
46716,0.03271111111111111
46717,0.03085106382978723
46718,0.04297235023041475
46719,0.029517221908526257
46720,0.06270519480519482
46721,0.029471343873517786
46722,0.0658945180232309
46723,0.024747955747955745
46724,0.030769230769230767
46725,0.05306122448979592
46726,0.054039115646258504
46727,0.04298245614035087
46728,
46729,0.04225174825174825
46730,0.021717171717171718
46731,0.06134859043395629
46732,0.0681425364758698
46733,0.04312008978675646
46734,0.06645539906103287
46735,0.0760830241187384
46736,0.054279279279279294
46737,0.0493968253968254
46738,0.023787061994609164
46739,0.04717560217560218
46740,0.05923076923076925
46741,0.05587121212121212
46742,0.09015190869736325
46743,0.0
46744,0.02129032258064516
46745,0.013454545454545455
46746,0.03520879120879122
46747,0.07894736842105263
46748,0.035383464272353164
46749,0.0
46750,0.038919687277896235
46751,0.12410327767470626
46752,0.04665238095238096
46753,0.034848484848484844
46754,0.02840909090909091
46755,0.02958421992320297
46756,0.05239407057588876
46757,0.01794805194805195
46758,0.03543388429752066
46759,0.07183520599250938
46760,
46761,0.05547619047619047
46762,0.023490221362561785
46763,0.039532828282828274
46764,0.060093939393939394
46765,0.07500000000000001
46766,0.04406349206349207
46767,0.04019214703425231
46768,0.017499999999999998
46769,0.0
46770,0.037126623376623376
46771,0.06975723622782447
46772,0.03192640692640693
46773,0.052281520562770564
46774,0.05747252747252747
46775,0.08063255152807391
46776,0.05078415736310473
46777,0.051311953352769675
46778,0.053219315895372224
46779,0.07472727272727274
46780,0.06634199134199134
46781,0.07026515151515152
46782,0.0
46783,0.056117566643882434
46784,0.03554684309401291
46785,0.01542664163146091
46786,0.006302521008403361
46787,
46788,0.03713684463684464
46789,0.051405483405483406
46790,0.06487562701848416
46791,0.017174082747853238
46792,0.03478535353535353
46793,0.07788013136289001
46794,
46795,0.034435261707988975
46796,0.08363636363636366
46797,0.03464285714285714
46798,0.03441881501582993
46799,0.0420160791589363
46800,0.059166666666666666
46801,0.034879406307977735
46802,0.08783870450537119
46803,0.030607230607230612
46804,0.06836805252912637
46805,0.05942727272727273
46806,0.10914772727272729
46807,0.04757142857142858
46808,0.03978956228956229
46809,0.08969696969696969
46810,0.03130411255411255
46811,0.028315904874346435
46812,0.12001708817498295
46813,0.044204545454545455
46814,0.3
46815,0.06041322314049587
46816,0.08836734693877553
46817,0.02723945209019836
46818,0.0546875
46819,0.03539313399778517
